PM2.5,PM10,Temperature,Humidity,CO,NO2,AQI
94.38,162.66,25.35,55.15,6.72,85.25,191.0
162.04,381.98,15.18,54.73,6.87,114.87,301.0
119.21,202.56,15.03,38.75,2.94,25.76,168.0
51.53,111.2,16.95,66.66,0.37,120.76,112.0
176.93,321.78,17.03,48.09,2.08,13.68,253.0
141.33,192.12,29.1,39.32,4.06,72.03,220.0
92.86,223.46,19.1,46.6,1.76,92.24,186.0
228.28,408.69,32.89,58.18,2.02,143.98,439.0
10.13,21.83,33.57,66.32,3.97,90.35,70.0
82.36,138.15,34.52,54.09,9.62,32.22,185.0
18.94,23.19,33.78,56.28,7.67,82.46,118.0
192.8,256.56,20.44,36.95,3.27,65.41,266.0
177.02,326.61,25.2,75.73,9.52,77.11,384.0
86.18,180.72,18.51,76.44,6.49,37.59,180.0
170.54,278.86,31.12,64.17,4.61,80.12,336.0
102.0,214.63,32.77,30.88,4.74,31.01,187.0
190.28,401.16,32.03,56.85,4.17,114.17,393.0
116.27,245.94,23.67,61.46,2.41,93.15,215.0
106.01,195.09,30.17,79.73,3.93,20.99,213.0
234.01,559.13,16.95,79.8,5.33,134.55,495.0
66.47,122.03,15.8,72.88,5.33,96.29,160.0
34.51,61.61,30.06,33.19,7.64,54.25,104.0
148.21,216.27,23.51,77.66,3.65,16.39,261.0
242.48,387.96,34.91,60.63,7.2,98.51,468.0
97.57,122.45,16.95,70.04,5.82,62.28,166.0
20.2,40.87,32.11,50.36,9.62,137.07,119.0
88.13,134.23,24.6,45.98,3.91,14.88,151.0
128.95,205.73,31.54,53.16,9.02,15.47,253.0
44.67,98.37,31.34,37.34,8.22,142.9,156.0
166.24,270.2,33.32,47.85,6.41,145.08,322.0
249.45,377.88,20.96,72.88,6.58,13.88,403.0
115.68,164.23,34.0,31.9,0.94,110.24,183.0
91.91,202.87,18.03,37.54,9.51,41.01,185.0
103.17,141.2,16.64,36.26,1.16,108.19,141.0
33.21,59.44,23.63,50.15,5.68,131.62,117.0
221.4,411.59,31.57,79.85,3.37,24.12,453.0
106.63,223.25,24.47,38.67,4.36,43.43,178.0
99.88,202.09,31.59,37.27,6.14,13.37,209.0
166.62,375.56,29.59,75.75,9.1,16.14,365.0
113.3,142.55,19.19,74.1,4.63,14.15,205.0
163.82,259.71,33.98,31.61,9.88,122.1,303.0
20.05,31.37,16.22,67.59,5.97,51.76,66.0
204.36,284.03,32.97,62.77,1.69,79.05,346.0
235.42,371.01,21.09,68.39,1.98,120.3,393.0
163.95,262.76,25.0,54.73,7.19,79.29,295.0
238.87,448.7,23.45,79.57,0.6,70.09,437.0
42.1,86.85,18.44,32.19,4.86,11.62,94.0
121.97,206.79,22.16,41.72,1.57,89.53,198.0
152.44,325.51,18.86,49.83,4.39,27.46,253.0
147.53,241.5,19.08,52.49,7.52,117.05,270.0
103.36,163.03,18.74,76.07,4.64,46.08,196.0
87.83,167.19,24.78,58.0,1.72,104.39,167.0
36.07,44.4,30.96,32.26,2.59,100.47,85.0
100.98,131.65,26.38,50.39,3.74,96.33,173.0
44.85,78.19,32.86,50.82,0.79,47.37,85.0
184.92,448.58,27.73,78.27,5.88,47.39,427.0
56.16,120.08,28.79,59.96,6.11,130.83,139.0
19.35,25.43,28.35,61.78,0.72,11.79,29.0
140.33,322.79,23.99,65.66,4.08,35.41,294.0
150.83,324.59,28.79,68.5,4.2,95.42,329.0
218.62,435.98,16.39,61.75,3.4,124.39,366.0
146.36,331.71,32.2,41.86,5.62,60.17,308.0
89.64,154.66,30.56,73.7,3.52,101.48,199.0
201.74,300.18,19.9,66.61,4.22,88.0,317.0
137.37,256.28,30.36,67.09,8.0,19.04,315.0
24.42,46.73,15.25,79.83,1.7,97.05,58.0
143.63,272.88,19.34,70.13,6.23,123.95,300.0
227.46,440.05,16.3,71.46,5.11,148.94,410.0
102.1,248.43,30.6,77.57,3.12,14.15,241.0
77.6,184.14,30.12,37.56,7.3,102.41,181.0
40.15,93.89,31.27,54.89,5.56,68.04,109.0
42.1,94.39,15.09,59.03,4.83,11.37,97.0
111.03,269.41,25.02,46.46,6.71,96.01,249.0
150.94,200.46,29.1,71.97,8.04,27.14,296.0
24.75,38.23,18.11,68.12,9.73,63.0,97.0
235.19,433.6,28.0,66.04,6.33,46.59,470.0
190.01,437.11,16.68,79.86,8.76,60.56,406.0
148.72,276.14,18.63,42.97,0.11,78.98,228.0
207.97,451.8,24.52,66.77,5.35,60.29,403.0
24.65,34.03,28.07,57.57,2.23,87.38,60.0
121.83,186.17,17.92,45.65,1.03,43.41,174.0
159.37,342.86,18.7,38.03,5.37,98.95,273.0
208.02,294.17,19.09,74.79,7.49,129.53,369.0
196.95,326.3,19.77,59.77,4.18,41.37,307.0
72.88,112.55,19.53,71.25,6.73,81.1,161.0
235.52,389.74,22.9,57.27,4.95,100.82,396.0
35.46,75.21,28.08,41.0,4.43,89.05,85.0
219.41,368.21,23.76,46.88,2.97,61.19,347.0
242.88,466.78,30.52,49.08,3.89,99.91,425.0
48.4,64.37,29.39,78.65,3.56,13.95,103.0
181.91,408.66,17.53,30.28,6.5,61.79,313.0
14.87,24.99,15.98,79.28,1.25,84.57,54.0
104.33,213.15,32.56,79.02,1.02,12.89,224.0
131.49,281.78,16.6,79.81,6.63,81.07,272.0
147.26,216.85,17.97,53.83,5.51,101.6,257.0
234.3,550.63,15.44,78.19,4.36,116.29,481.0
169.7,339.59,27.57,49.78,1.61,25.87,283.0
122.91,216.0,26.65,31.31,4.17,148.68,212.0
203.37,292.25,34.74,41.22,7.92,94.86,367.0
237.88,576.86,32.74,77.26,8.91,60.85,500.0
10.41,22.7,23.22,30.69,7.06,44.87,42.0
245.72,361.31,22.43,57.3,0.69,90.21,356.0
26.1,42.78,20.94,33.78,6.74,133.44,85.0
204.52,460.71,18.05,44.32,2.49,82.88,319.0
73.68,155.06,17.76,34.4,3.22,102.61,135.0
37.38,82.08,17.65,72.98,2.04,60.08,100.0
112.76,200.0,17.28,59.55,7.78,64.34,200.0
162.77,346.93,19.81,75.11,6.52,50.06,334.0
98.33,167.41,21.13,64.42,6.16,108.79,198.0
18.37,27.09,34.23,78.55,6.71,60.29,105.0
151.87,307.15,26.57,55.49,2.44,36.7,270.0
226.09,558.17,34.75,61.94,4.5,61.72,500.0
98.89,158.59,22.45,58.82,6.37,129.54,198.0
58.0,104.36,24.15,54.21,6.4,113.36,152.0
113.43,235.51,21.49,72.3,7.94,56.85,256.0
16.85,32.08,18.66,62.23,2.94,136.95,67.0
206.02,473.11,17.86,70.07,7.73,20.48,398.0
207.45,454.38,33.9,69.32,4.46,16.97,449.0
149.06,190.17,34.74,39.55,6.73,27.85,240.0
91.51,228.59,15.9,62.51,4.61,26.3,179.0
200.95,437.69,18.01,39.98,9.49,22.3,357.0
140.9,327.32,23.47,59.17,1.88,102.59,287.0
207.35,424.36,18.73,63.87,6.78,94.12,396.0
159.71,369.43,22.28,79.86,5.81,100.66,359.0
197.18,265.42,17.58,31.53,1.81,106.37,245.0
151.65,250.53,24.13,34.56,0.75,115.96,225.0
106.46,249.06,20.43,33.85,8.01,39.0,207.0
239.7,350.47,22.04,49.92,1.66,97.12,355.0
137.57,179.08,16.89,71.08,1.95,91.21,213.0
153.25,340.91,23.56,72.2,9.79,142.11,360.0
59.02,134.93,34.67,66.85,7.2,42.53,181.0
158.28,223.41,21.58,74.84,2.58,18.22,253.0
145.04,335.15,32.53,46.14,5.95,101.49,302.0
50.29,105.24,31.86,34.41,5.39,113.62,109.0
19.6,36.77,34.04,32.91,8.46,49.65,85.0
153.07,348.89,30.8,72.61,7.32,89.92,365.0
192.1,335.23,28.19,66.52,8.33,18.34,376.0
133.23,193.48,32.13,64.93,2.19,144.41,250.0
60.56,95.1,16.51,46.98,6.44,25.39,113.0
168.3,312.48,24.26,49.0,0.5,19.46,259.0
24.63,46.56,34.79,77.91,0.78,16.18,74.0
113.25,254.5,30.39,33.19,7.16,69.82,243.0
45.02,100.35,34.24,68.69,0.34,23.6,112.0
50.19,98.17,30.59,45.48,5.84,114.25,136.0
54.56,120.86,32.5,31.95,8.42,135.84,166.0
99.74,144.56,29.13,67.13,3.86,46.43,189.0
17.53,22.18,30.21,46.55,0.54,98.03,61.0
102.46,239.32,25.46,66.11,7.17,15.93,235.0
130.37,169.25,33.48,65.38,9.3,64.12,256.0
123.41,187.66,31.5,56.74,7.2,51.01,222.0
98.78,207.83,31.88,68.87,5.83,42.01,250.0
210.59,364.8,28.46,59.05,2.38,100.26,379.0
40.61,94.98,21.09,44.33,0.25,28.23,78.0
128.9,204.61,15.71,66.71,6.98,130.5,257.0
20.2,24.55,33.71,59.46,2.39,103.08,50.0
22.43,35.69,26.72,30.64,8.6,109.5,86.0
145.6,284.13,20.96,75.08,4.72,140.95,302.0
143.67,242.63,17.98,57.28,5.35,141.93,265.0
220.12,417.2,31.59,73.43,7.56,87.23,467.0
141.68,331.47,31.73,74.14,7.82,79.35,348.0
240.15,573.05,31.29,52.25,6.46,56.95,488.0
16.93,26.17,27.9,55.38,9.39,110.18,110.0
29.01,52.24,22.32,50.79,9.82,85.35,100.0
15.8,30.23,21.08,52.47,9.47,140.6,92.0
50.39,122.65,15.17,74.76,8.26,43.41,148.0
137.61,343.78,31.67,69.41,7.09,53.44,337.0
163.17,245.73,16.75,36.33,6.67,54.25,216.0
16.17,34.68,27.62,60.52,1.13,122.84,46.0
236.76,400.47,25.08,79.8,2.79,23.87,423.0
211.33,255.82,25.53,59.78,0.16,73.79,308.0
77.67,94.14,33.53,69.29,1.46,69.86,142.0
23.91,43.01,15.63,68.45,4.45,20.24,66.0
46.62,85.54,30.47,47.52,1.55,67.51,81.0
36.1,44.38,16.04,48.59,9.03,81.87,82.0
35.2,73.68,15.76,66.2,8.08,19.11,122.0
132.05,208.93,23.6,55.0,0.81,81.38,224.0
65.23,125.76,16.26,58.53,2.56,144.29,145.0
92.74,147.57,30.78,65.65,8.21,147.05,226.0
247.43,350.67,25.59,68.88,8.05,84.44,433.0
172.66,298.58,15.58,43.58,9.46,82.11,282.0
237.5,356.71,15.81,37.34,9.98,49.97,347.0
39.93,75.67,27.25,44.59,9.77,149.6,144.0
98.62,143.84,31.12,55.38,4.16,48.39,187.0
140.91,262.22,23.76,47.11,2.58,73.41,237.0
23.81,33.44,26.09,58.42,7.61,10.41,84.0
6.03,12.49,31.0,32.67,3.06,58.89,39.0
169.26,369.0,27.21,55.49,8.08,20.0,344.0
162.25,217.98,19.5,48.4,5.39,114.14,243.0
105.64,191.02,27.26,56.73,7.96,88.54,230.0
124.96,161.47,27.57,51.13,2.83,90.1,192.0
106.78,211.18,29.68,44.21,5.13,50.11,209.0
10.88,16.8,27.42,75.21,5.68,124.09,80.0
87.17,164.39,34.38,39.24,9.44,10.46,167.0
48.39,90.61,18.95,64.07,2.74,56.7,98.0
29.11,69.92,34.02,76.23,9.37,102.33,134.0
239.4,458.16,25.77,56.93,8.07,137.11,466.0
151.84,297.29,28.44,73.82,7.34,42.85,337.0
183.52,316.05,16.99,36.24,7.89,85.75,278.0
82.26,200.21,22.61,54.69,6.09,85.32,199.0
101.32,223.95,30.39,52.85,2.52,132.38,230.0
63.05,99.05,29.14,30.41,1.98,17.07,95.0
28.76,66.07,15.8,52.16,8.68,69.43,113.0
48.86,86.1,25.93,48.45,7.28,35.55,110.0
200.39,456.34,16.77,63.49,2.21,13.01,364.0
171.0,388.13,34.92,76.92,6.19,30.58,408.0
139.0,200.93,32.95,34.29,4.53,146.71,234.0
121.4,256.33,15.42,46.37,1.67,40.08,188.0
231.0,364.47,32.17,52.2,5.37,140.9,407.0
22.82,36.21,33.39,52.76,2.89,38.74,68.0
73.75,116.91,22.07,68.74,1.05,140.38,132.0
90.73,194.47,29.39,52.17,4.72,101.65,219.0
196.69,294.8,23.84,31.36,5.94,25.85,269.0
248.17,298.09,28.1,65.51,0.56,91.47,385.0
63.96,136.23,21.81,74.24,4.08,54.59,149.0
219.21,311.83,21.45,55.7,2.65,63.64,326.0
208.5,278.52,23.49,59.06,0.4,71.62,297.0
60.04,90.59,17.91,38.15,1.34,69.18,95.0
102.84,174.19,31.62,41.03,1.48,102.98,185.0
105.37,191.63,21.97,41.76,1.91,117.57,166.0
244.66,307.77,23.0,51.54,8.05,56.08,356.0
49.32,121.41,32.88,76.41,4.45,139.41,163.0
200.79,427.87,24.93,56.09,1.56,141.39,371.0
86.88,140.75,25.89,39.6,1.09,15.7,141.0
184.06,297.13,34.13,43.3,3.05,12.09,299.0
107.9,192.4,32.73,49.2,8.0,69.51,225.0
146.7,295.47,18.39,61.16,3.71,92.69,264.0
208.99,290.56,24.46,52.0,1.68,48.91,298.0
202.02,292.04,34.43,49.62,4.1,46.32,334.0
217.27,503.48,22.45,58.24,5.6,104.97,420.0
19.61,30.06,22.43,42.09,0.39,94.24,37.0
174.55,295.74,18.9,33.95,6.31,33.4,263.0
39.3,91.67,17.29,31.22,4.01,133.83,98.0
106.88,220.39,29.81,42.56,0.2,105.2,196.0
139.4,229.21,30.4,34.58,6.77,60.76,242.0
103.67,216.55,34.38,46.82,7.15,105.71,243.0
132.3,162.15,30.47,68.65,6.33,25.77,237.0
249.15,537.25,19.87,65.81,3.49,75.56,463.0
38.13,69.89,15.8,60.55,5.34,33.66,92.0
170.49,384.81,34.71,72.63,3.93,15.8,367.0
102.02,249.03,21.81,44.1,7.04,57.37,213.0
37.59,90.34,21.24,74.25,5.88,31.1,95.0
43.89,104.55,33.12,49.96,0.91,98.69,116.0
237.57,443.27,26.7,50.04,6.47,104.37,436.0
220.5,367.84,19.3,50.27,6.9,30.82,338.0
227.23,410.04,32.78,34.9,3.77,13.45,365.0
247.93,519.87,34.87,78.77,8.77,120.99,500.0
56.04,131.64,16.73,36.93,8.45,10.29,131.0
92.08,135.28,32.25,47.04,1.83,58.15,164.0
168.96,404.43,22.81,45.97,9.05,79.24,355.0
123.53,279.15,25.48,33.73,4.46,124.61,253.0
107.51,265.81,33.3,37.61,7.27,127.4,246.0
92.66,217.23,34.47,32.24,8.16,111.49,232.0
150.48,235.33,20.24,44.62,5.1,44.61,246.0
146.02,195.34,19.26,73.33,4.05,110.83,235.0
44.56,59.97,16.61,46.97,9.16,44.52,101.0
120.58,190.34,26.24,36.18,2.39,40.05,178.0
140.6,280.98,15.27,62.28,2.64,86.6,253.0
144.72,324.99,23.24,79.83,3.68,105.04,298.0
56.48,133.79,16.47,41.62,8.61,17.43,145.0
186.86,375.75,23.1,43.98,9.39,18.4,332.0
11.17,13.49,15.8,78.59,2.28,119.78,61.0
91.93,132.59,31.7,38.94,8.65,130.33,197.0
196.15,260.81,19.19,55.56,2.66,94.62,289.0
143.15,239.4,21.57,41.98,9.71,70.04,230.0
68.98,127.74,32.4,76.62,6.01,128.34,193.0
175.26,220.2,29.93,79.08,0.17,112.03,311.0
144.01,238.05,19.38,70.73,0.44,91.14,243.0
200.08,286.7,16.44,45.74,1.56,54.77,246.0
185.08,377.79,29.31,50.17,1.96,37.72,331.0
154.48,278.61,22.81,42.12,7.7,68.61,262.0
124.6,229.76,30.32,74.54,2.31,50.16,243.0
37.63,66.08,23.91,75.73,9.69,57.5,115.0
69.03,168.62,21.92,50.94,6.4,82.19,173.0
107.68,159.27,24.02,62.83,6.96,33.67,213.0
151.83,284.17,29.97,38.28,2.26,122.86,289.0
130.86,282.24,33.04,51.75,8.94,30.37,278.0
75.61,145.46,16.0,61.57,6.71,77.34,169.0
6.58,15.85,25.48,49.27,8.66,114.44,86.0
126.58,214.09,15.66,47.88,9.57,77.9,219.0
74.98,135.17,24.37,30.05,1.34,60.54,110.0
184.98,243.26,32.71,70.21,1.06,76.48,304.0
10.87,21.64,22.23,74.47,8.05,128.81,86.0
148.28,233.5,33.65,78.47,8.67,148.66,356.0
235.66,331.91,27.61,65.96,5.88,98.36,424.0
47.73,91.06,33.68,57.44,3.72,121.08,143.0
120.55,228.09,30.14,43.46,6.56,12.03,211.0
27.4,35.58,17.07,79.96,3.13,133.25,75.0
158.29,333.63,19.62,59.49,2.46,143.57,311.0
139.88,281.29,22.88,64.06,4.93,90.52,273.0
104.8,151.52,18.4,64.12,2.24,115.53,178.0
132.74,240.29,24.9,72.26,4.89,81.78,253.0
224.66,479.97,24.43,30.48,9.57,50.07,397.0
53.09,100.25,34.13,41.01,8.41,129.31,138.0
10.53,18.05,23.67,63.28,9.42,93.56,69.0
216.11,349.89,30.71,74.76,8.08,91.11,452.0
146.39,291.84,33.84,64.27,3.61,102.28,337.0
223.21,540.36,32.54,50.67,8.14,129.84,495.0
151.25,313.59,19.17,48.08,9.24,112.47,293.0
203.49,263.96,24.92,66.9,9.48,39.56,360.0
110.27,198.36,21.95,67.06,6.86,75.36,231.0
188.72,445.01,23.0,60.35,2.19,147.24,377.0
228.7,302.52,22.22,44.57,0.49,87.64,302.0
145.17,360.83,31.53,76.26,1.56,141.35,342.0
49.29,119.97,24.04,57.59,9.66,123.87,167.0
70.86,92.24,25.47,69.52,4.67,103.24,151.0
53.67,129.52,34.65,40.72,8.56,58.91,152.0
65.48,109.49,16.2,47.2,4.7,52.6,107.0
80.07,184.01,24.76,73.73,6.64,100.08,204.0
141.01,245.9,30.48,32.51,0.34,70.56,225.0
149.06,264.3,18.02,55.62,2.57,121.83,260.0
109.49,221.67,27.23,54.09,4.42,116.46,228.0
155.78,343.77,19.79,67.56,6.34,53.7,310.0
24.99,31.08,32.35,44.09,1.8,108.38,57.0
26.51,52.25,21.54,40.95,7.67,79.24,98.0
47.1,67.95,21.58,76.31,3.71,55.26,104.0
131.93,217.65,26.96,58.59,8.19,67.82,266.0
57.43,94.89,18.67,35.23,1.07,135.35,104.0
74.4,134.66,20.7,39.65,6.83,60.33,142.0
103.08,168.47,23.33,79.94,3.0,50.24,186.0
203.91,273.15,22.07,39.78,7.97,59.25,289.0
8.4,11.67,25.5,60.52,4.08,40.05,53.0
164.1,204.05,26.99,51.01,6.69,86.25,263.0
168.87,305.89,26.33,74.28,9.35,30.64,349.0
200.67,489.79,28.08,67.76,0.3,124.44,418.0
233.52,315.35,21.15,59.85,0.21,41.58,313.0
9.93,24.14,17.53,30.54,7.73,93.73,55.0
42.68,91.9,30.22,73.99,6.5,27.5,145.0
222.11,450.61,32.02,52.23,3.0,146.98,442.0
117.34,239.23,20.14,76.58,4.99,73.64,242.0
143.32,326.03,23.14,54.78,0.52,125.1,285.0
167.44,224.2,24.97,64.71,2.01,117.61,274.0
171.37,318.1,25.67,33.46,4.3,109.92,298.0
233.28,491.33,28.19,67.26,8.36,125.83,500.0
249.25,489.25,15.83,46.9,4.85,24.06,390.0
181.44,414.15,29.43,47.57,5.9,104.99,374.0
75.37,97.52,16.24,35.93,8.75,47.22,136.0
220.54,462.67,24.37,37.34,3.16,120.02,374.0
17.06,32.31,31.55,39.29,7.04,143.96,73.0
61.61,104.31,24.02,46.41,8.63,136.21,150.0
224.86,369.3,17.98,74.6,2.11,26.09,349.0
67.77,136.01,34.7,48.41,3.63,61.74,145.0
59.06,139.28,32.79,66.22,9.8,61.01,209.0
38.84,71.66,30.43,34.14,9.83,27.12,122.0
215.48,489.61,23.23,59.55,2.31,23.74,400.0
127.51,219.68,18.68,54.09,0.76,63.88,205.0
170.35,227.09,33.83,78.9,2.78,148.89,318.0
63.57,81.37,25.65,72.31,4.04,89.65,143.0
190.72,241.59,32.05,52.74,4.47,97.05,325.0
191.2,323.93,21.84,68.76,6.23,75.94,326.0
81.59,133.67,21.71,39.65,9.01,102.73,177.0
105.62,225.32,34.71,58.12,3.37,143.93,237.0
56.37,122.09,25.44,33.73,8.51,92.42,123.0
244.26,309.26,17.81,47.4,1.03,19.11,314.0
163.17,242.71,19.39,41.29,0.51,79.0,212.0
233.96,364.17,24.64,65.95,5.09,148.99,410.0
79.33,151.67,15.85,54.5,0.69,64.24,140.0
196.56,272.8,24.25,67.55,3.99,93.14,326.0
192.64,264.7,23.38,55.76,8.98,24.93,312.0
174.46,423.39,30.59,34.32,2.49,29.77,317.0
241.58,542.46,22.1,66.77,7.09,132.46,500.0
101.42,145.52,34.65,71.66,3.09,52.05,199.0
37.03,64.0,18.62,75.18,0.54,52.76,73.0
169.57,281.88,26.82,58.6,5.61,64.21,302.0
183.68,409.3,16.79,67.68,8.37,145.31,385.0
145.89,271.83,29.68,67.6,4.15,21.81,289.0
55.67,76.06,34.9,37.79,6.21,124.63,154.0
128.59,277.85,31.38,38.21,9.01,57.82,267.0
81.49,139.83,26.11,33.54,7.92,128.93,171.0
109.73,169.18,24.69,46.0,2.02,148.85,193.0
163.08,275.3,31.7,53.68,7.36,58.81,324.0
187.58,346.47,33.72,79.89,5.07,28.11,389.0
61.9,101.88,34.78,51.55,7.49,30.21,149.0
104.3,157.97,22.93,66.31,5.0,116.22,181.0
70.94,121.89,34.82,64.67,1.37,30.29,137.0
53.66,65.74,18.12,40.22,5.74,46.46,106.0
196.93,434.08,20.07,32.93,4.97,38.62,309.0
227.77,323.94,16.78,57.3,5.23,59.79,335.0
95.71,120.31,20.43,65.02,8.8,20.41,172.0
189.06,387.54,30.36,79.91,8.96,129.94,448.0
224.76,495.86,32.06,47.93,4.59,130.42,462.0
212.3,479.37,30.58,74.82,4.61,67.81,462.0
49.79,91.69,27.62,49.1,5.2,95.69,127.0
239.29,351.04,25.28,64.47,5.24,99.87,410.0
97.29,209.98,29.17,59.91,9.51,114.9,246.0
88.11,185.89,22.82,32.65,6.53,82.9,175.0
20.3,30.85,31.83,33.92,2.85,81.45,49.0
124.11,294.7,28.54,31.04,5.36,98.38,252.0
31.71,42.35,28.96,48.54,6.31,108.43,85.0
65.89,163.25,25.72,67.29,6.43,58.54,174.0
82.65,191.61,32.7,38.64,5.89,56.25,184.0
203.16,425.48,20.04,60.29,1.86,47.76,362.0
219.49,531.26,22.62,44.44,0.43,86.84,388.0
79.1,169.2,30.55,69.85,3.44,60.42,196.0
215.38,311.78,24.85,69.92,4.33,85.64,374.0
215.02,381.62,32.78,68.77,0.71,66.84,408.0
192.34,248.69,21.93,56.24,8.17,127.14,316.0
40.94,69.87,22.39,44.23,3.51,20.24,88.0
174.13,376.83,32.77,70.47,9.14,90.11,417.0
236.53,402.66,24.29,39.31,1.63,90.59,337.0
172.22,280.62,25.32,44.49,0.66,63.72,257.0
86.25,170.25,21.66,39.2,4.87,68.94,165.0
127.64,297.9,20.53,63.71,1.97,122.02,245.0
163.2,205.94,28.12,64.31,9.38,49.29,289.0
130.09,221.3,17.4,62.63,0.2,132.0,204.0
34.39,48.34,32.59,50.78,4.18,135.49,110.0
81.46,171.38,30.58,35.01,9.27,101.09,212.0
201.59,269.61,18.81,75.56,3.91,118.2,328.0
216.05,445.98,28.88,55.39,1.02,95.81,406.0
38.64,60.74,27.05,50.35,3.1,83.54,94.0
238.33,347.63,18.69,59.44,5.03,145.33,392.0
85.56,206.82,20.46,39.64,1.93,49.57,148.0
167.27,204.75,23.18,36.63,4.72,31.58,223.0
189.2,334.71,28.98,50.28,8.38,50.25,348.0
203.93,250.45,27.77,41.36,8.74,96.05,322.0
236.71,432.86,25.64,42.21,0.59,35.93,385.0
81.67,151.19,30.37,74.63,1.69,137.23,192.0
215.33,348.45,30.16,56.54,2.83,67.54,360.0
37.26,51.12,27.36,54.17,5.99,128.99,99.0
177.74,300.25,30.74,64.47,3.67,44.89,341.0
186.78,387.38,21.69,77.58,8.46,53.84,385.0
171.04,379.22,32.62,35.61,7.2,18.29,334.0
66.82,126.28,27.3,71.68,1.09,46.09,128.0
218.9,430.52,31.45,59.2,6.28,78.64,427.0
46.37,67.74,25.93,37.31,1.22,142.46,99.0
18.14,28.54,19.37,44.86,2.62,64.45,41.0
180.78,254.98,25.85,54.12,1.86,99.56,288.0
121.49,185.16,22.42,64.56,1.81,69.88,208.0
213.03,317.91,28.95,42.13,6.2,16.55,337.0
98.93,185.53,24.52,56.74,5.68,80.49,201.0
46.23,89.29,31.72,64.23,1.84,19.23,105.0
209.93,509.8,28.56,52.44,9.9,133.72,461.0
139.48,202.84,28.69,73.15,4.28,115.43,250.0
51.35,104.46,19.34,73.47,1.06,63.01,113.0
181.49,410.62,34.68,53.53,1.29,99.63,377.0
130.22,251.11,31.83,78.65,5.88,25.68,286.0
153.06,234.41,30.78,33.78,9.79,108.36,264.0
117.92,181.75,21.6,30.17,5.76,125.18,172.0
208.03,260.26,25.71,49.03,9.5,125.04,344.0
208.24,332.58,17.74,60.05,4.5,49.8,340.0
178.8,387.64,25.77,61.46,4.41,46.92,350.0
30.82,38.89,17.92,53.82,5.05,83.0,74.0
210.52,312.64,26.06,36.24,7.0,145.49,336.0
169.4,358.8,27.97,38.52,3.74,138.87,338.0
175.77,389.76,22.8,72.61,8.65,60.35,391.0
93.93,168.32,24.97,73.4,0.39,119.18,179.0
220.42,464.54,32.51,63.69,4.45,138.98,474.0
182.72,311.41,17.17,63.21,5.16,46.53,304.0
32.58,45.88,30.83,59.88,6.11,126.24,101.0
104.91,180.19,18.42,40.15,2.83,47.51,167.0
222.16,434.1,15.73,51.41,4.33,58.06,343.0
16.56,40.29,18.71,64.79,4.9,37.83,47.0
240.55,310.16,30.3,56.86,6.9,80.99,401.0
171.39,318.73,23.1,30.93,7.76,128.06,291.0
159.69,259.91,32.45,77.68,7.4,83.93,349.0
71.29,132.65,25.49,72.24,3.48,27.28,141.0
65.95,81.2,15.45,43.03,9.99,45.25,120.0
235.8,378.92,29.33,60.82,8.5,88.8,452.0
78.08,176.91,17.2,76.16,2.67,91.65,176.0
195.0,374.42,30.79,34.8,2.03,90.77,317.0
101.31,180.92,18.36,55.15,3.21,20.78,147.0
39.12,61.46,21.91,52.81,4.58,115.52,91.0
7.63,12.1,30.23,50.51,8.52,137.32,87.0
138.34,234.91,34.08,71.78,7.81,81.47,308.0
244.07,557.99,22.43,49.03,8.53,110.64,461.0
95.44,234.53,31.59,33.18,2.79,137.96,201.0
92.51,163.77,18.82,33.29,5.98,99.97,162.0
89.3,152.83,31.14,32.14,2.9,104.41,170.0
132.53,304.89,28.15,50.46,1.18,111.0,265.0
112.96,198.25,18.85,65.92,6.87,46.47,217.0
220.58,422.99,21.05,40.19,1.52,91.57,337.0
128.85,193.31,17.64,62.32,6.71,127.9,231.0
129.4,280.35,22.66,64.35,6.51,51.46,280.0
38.9,73.58,19.07,42.76,8.12,135.6,124.0
245.77,553.41,27.88,60.03,1.48,96.85,500.0
66.24,146.73,34.89,64.24,7.86,69.24,200.0
22.97,33.99,15.24,53.33,9.99,97.25,88.0
167.47,356.77,25.82,46.84,8.53,66.26,321.0
150.86,337.95,26.47,60.96,7.54,127.32,351.0
106.71,176.07,33.28,78.89,6.66,77.52,245.0
108.44,154.46,25.12,51.34,4.28,136.17,207.0
197.34,237.48,25.87,49.59,7.33,81.37,300.0
52.95,94.58,24.43,53.21,7.27,102.45,142.0
205.96,341.52,20.38,33.81,6.35,149.68,308.0
163.94,315.0,16.12,57.66,7.98,30.58,295.0
107.65,155.49,23.17,46.43,4.54,113.14,174.0
117.22,271.66,16.05,36.07,1.3,29.44,185.0
67.88,104.2,26.01,53.31,5.63,127.44,152.0
189.27,282.83,21.15,30.17,2.72,93.5,258.0
130.65,238.43,25.67,50.09,3.91,141.34,246.0
83.61,154.55,17.69,35.29,0.27,131.23,130.0
151.03,223.47,33.65,31.21,3.89,20.48,232.0
248.95,386.73,32.89,71.22,8.11,29.22,468.0
111.64,158.6,18.8,75.81,5.47,94.16,201.0
230.57,492.03,21.87,40.38,0.2,82.56,364.0
89.53,197.06,27.27,56.96,4.75,33.6,188.0
18.41,33.16,16.91,43.9,2.99,28.11,33.0
55.04,117.14,22.09,54.68,4.83,88.96,141.0
107.58,232.02,20.02,51.83,4.11,16.85,191.0
